"Sample","Depth_D","Spots_On_Tissue","Candidate_Spots","Retained_Spots","Pct_Retained","Pearson_r_nCount","Spearman_rho_nCount","Pearson_r_nFeature","Spearman_rho_nFeature","Pearson_r_ndetected","Spearman_rho_ndetected","Mean_Rarefied_Entropy","SD_Rarefied_Entropy","Median_Rarefied_Entropy","IQR_Rarefied_Entropy","Min_Rarefied_Entropy","Max_Rarefied_Entropy","Range_Rarefied_Entropy"
"sample1",1000,11713,11709,11705,99.97,-0.212755369159417,-0.25258382171551,-0.161335726227668,-0.140751965193927,-0.160827959904296,-0.139840216418081,9.48177006839536,0.0733938979090128,9.47972395096997,0.090539245463324,8.34031079156763,9.85078205405373,1.5104712624861
"sample1",2000,11713,11709,11666,99.63,-0.211224064579372,-0.251570872001515,-0.14937417753006,-0.133928736081567,-0.148774472583953,-0.13298271139934,10.2277520573802,0.0898239057451636,10.222739434649,0.111703415880596,9.00900196994976,10.6789887404799,1.66998677053009
"sample1",3000,11713,11709,11572,98.83,-0.189495527806347,-0.238111502186475,-0.10518345585344,-0.11567844165576,-0.104407179355426,-0.114681145082383,10.6182329035372,0.0978153425113023,10.6129903482476,0.124190720128373,9.3162501919878,10.9792541861963,1.66300399420847
"sample1",5000,11713,11709,11340,96.85,-0.184702712351892,-0.234271299080733,-0.086008982770311,-0.104071594073511,-0.0850655960410914,-0.102994973612868,11.0539333480866,0.108880550960565,11.0466865950453,0.137040398668182,9.68529389278532,11.426315947527,1.74102205474168
"sample1",8000,11713,11709,10819,92.4,-0.180878337323707,-0.232550369535963,-0.0663975259844576,-0.0871010257868656,-0.0652072314786311,-0.0858897209830928,11.3914703793865,0.115800439419202,11.3832817336695,0.145121956308467,10.5184729099407,11.7900736288293,1.27160071888859
